ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,MaxWin,MaxLoss,AvgWin,AvgLoss,PlayerA,PlayerB,RankA,RankB,RankDiff,WinnerBinary,MaxOddsPlayerA,MaxOddsPlayerB,AvgOddsPlayerA,AvgOddsPlayerB,H2H_A_wins,H2H_B_wins,H2H_Diff,WinsA,LossesA,WinsB,LossesB,WinRateA_cum,WinRateB_cum,Form10A,Form10B,RestDaysA,RestDaysB,DiffWR,DiffForm,DiffRest,LogRankDiff,H2HDiff,ProbA_odds,ProbB_odds,OddsProbDiff,WinRateA_x_Rank,WinRateB_x_Rank,EfficiencyDiff
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Almagro N.,Rochus O.,11.0,66,6.0,7.0,3.0,6.0,7.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,1.18,4.5,,,1.18,4.5,1.26,4.34,2605.0,700.0,,,1.22,4.33,1.17,4.5,1.27,4.75,1.21,4.36,,,1.26,4.5,1.202,4.434,Almagro N.,Rochus O.,11.0,66.0,-55.0,1,1.27,4.75,1.21,4.36,1,0,1,262,175,217,246,0.375,0.5526315789473685,0.5,0.6,367,6,-0.17763157894736847,-0.09999999999999998,361,-1.7917594692280545,1,0.7874015748031495,0.21052631578947367,0.5768752590136759,0.03409090909090909,0.008373205741626795,0.025717703349282292
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Jaziri M.,Zopp J.,78.0,95,4.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,9.0,7.0,3.0,2.0,Completed,,,,,,,,,4.5,1.18,,,4.25,1.2,4.44,1.25,633.0,565.0,,,4.0,1.22,4.0,1.2,4.77,1.25,4.14,1.22,,,4.5,1.25,4.238,1.21,Jaziri M.,Zopp J.,78.0,95.0,-17.0,1,4.77,1.25,4.14,1.22,1,0,1,2,7,1,4,0.0,0.5,0.0,0.5,8,30,-0.5,-0.5,-22,-0.19716806491094907,1,0.20964360587002098,0.8,-0.5903563941299791,0.0,0.005263157894736842,-0.005263157894736842
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Garcia-Lopez G.,Roger-Vasselin E.,92.0,67,6.0,7.0,6.0,3.0,7.0,6.0,5.0,7.0,10.0,8.0,3.0,2.0,Completed,,,,,,,,,3.0,1.36,,,2.85,1.4,3.01,1.44,581.0,697.0,,,3.0,1.36,2.88,1.36,3.01,1.45,2.88,1.4,,,3.01,1.44,2.948,1.384,Garcia-Lopez G.,Roger-Vasselin E.,92.0,67.0,25.0,1,3.01,1.45,2.88,1.4,2,1,1,166,191,30,47,0.5428571428571428,0.47058823529411764,0.5,0.6,14,5,0.07226890756302518,-0.09999999999999998,9,0.31709595765807475,1,0.33222591362126247,0.6896551724137931,-0.3574292587925307,0.005900621118012422,0.007023705004389816,-0.0011230838863773938
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Soeda G.,Kunitsyn I.,58.0,116,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.44,2.62,,,1.5,2.55,1.58,2.56,787.0,468.0,,,1.53,2.38,1.53,2.38,1.58,2.7,1.51,2.51,,,1.58,2.62,1.516,2.498,Kunitsyn I.,Soeda G.,116.0,58.0,58.0,0,2.7,1.58,2.51,1.51,0,2,-2,84,140,9,29,0.34285714285714286,0.25,0.4,0.25,8,7,0.09285714285714286,0.15000000000000002,1,0.6931471805599454,-2,0.37037037037037035,0.6329113924050632,-0.2625410220346929,0.002955665024630542,0.004310344827586207,-0.0013546798029556648
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Tsonga J.W.,Hewitt L.,6.0,202,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.1,7.0,,,1.12,6.0,1.12,7.65,5230.0,245.0,,,1.11,6.0,1.08,6.5,1.13,7.7,1.1,6.62,,,1.12,7.65,1.106,6.63,Hewitt L.,Tsonga J.W.,202.0,6.0,196.0,0,7.7,1.13,6.62,1.1,0,3,-3,459,163,209,98,0.7980769230769231,0.71875,0.5,0.7,14,12,0.07932692307692313,-0.19999999999999996,2,3.51650822817315,-3,0.12987012987012986,0.8849557522123894,-0.7550856223422595,0.0039508758568164515,0.11979166666666667,-0.11584079080985021
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Baghdatis M.,Montanes A.,42.0,90,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.12,6.0,,,1.14,5.45,1.13,7.04,945.0,585.0,,,1.11,6.0,1.14,5.0,1.15,7.04,1.13,5.9,,,1.14,7.04,1.128,5.898,Baghdatis M.,Montanes A.,42.0,90.0,-48.0,1,1.15,7.04,1.13,5.9,2,1,1,204,152,211,231,0.625,0.375,0.6,0.5,6,371,0.25,0.09999999999999998,-365,-0.7621400520468966,1,0.8695652173913044,0.14204545454545456,0.7275197628458498,0.01488095238095238,0.004166666666666667,0.010714285714285714
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,De Schepper K.,Bachinger M.,160.0,110,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.66,2.1,,,1.7,2.1,1.75,2.2,331.0,507.0,,,1.67,2.1,1.67,2.1,1.8,2.2,1.71,2.09,,,1.75,2.2,1.69,2.12,Bachinger M.,De Schepper K.,110.0,160.0,-50.0,0,2.2,1.8,2.09,1.71,0,1,-1,13,28,0,4,0.2,0.0,0.2,0.0,14,14,0.2,0.2,0,-0.37469344944141003,-1,0.45454545454545453,0.5555555555555556,-0.10101010101010105,0.0018181818181818182,0.0,0.0018181818181818182
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Murray A.,Davydenko N.,4.0,47,6.0,1.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.05,11.0,,,1.06,7.59,1.05,14.0,6980.0,885.0,,,1.05,9.0,1.06,7.5,1.07,14.0,1.05,10.25,,,1.06,14.0,1.054,9.818,Davydenko N.,Murray A.,47.0,4.0,43.0,0,14.0,1.07,10.25,1.05,4,6,-2,429,281,339,116,0.3333333333333333,0.7627118644067796,0.4,0.8,371,13,-0.4293785310734463,-0.4,358,2.4638532405901676,-2,0.07142857142857142,0.9345794392523364,-0.863150867823765,0.0070921985815602835,0.1906779661016949,-0.1835857675201346
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Dolgopolov O.,Bogomolov A.,21.0,46,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,1.2,4.33,,,1.25,3.75,1.27,4.27,1585.0,910.0,,,1.22,4.0,1.25,3.5,1.3,4.33,1.24,3.96,,,1.27,4.33,1.238,3.97,Bogomolov A.,Dolgopolov O.,46.0,21.0,25.0,0,4.33,1.3,3.96,1.24,0,1,-1,52,67,75,66,0.5,0.45454545454545453,0.5,0.4,7,13,0.04545454545454547,0.09999999999999998,-6,0.7841189587656721,-1,0.23094688221709006,0.7692307692307692,-0.5382838870136791,0.010869565217391304,0.021645021645021644,-0.01077545642763034
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Lacko L.,Ungur A.,60.0,81,7.0,6.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.16,5.0,,,1.12,6.0,1.17,5.8,763.0,625.0,,,1.17,4.5,1.14,5.0,1.19,6.0,1.15,5.32,,,1.17,6.0,1.152,5.26,Lacko L.,Ungur A.,60.0,81.0,-21.0,1,1.19,6.0,1.15,5.32,1,0,1,30,43,4,11,0.4166666666666667,0.0,0.4,0.0,12,14,0.4166666666666667,0.4,-2,-0.3001045924503387,1,0.8403361344537815,0.16666666666666666,0.6736694677871149,0.006944444444444445,0.0,0.006944444444444445
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Baker B.,Machado R.,126.0,96,7.0,6.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,,,,,,,,,1.07,9.0,,,1.07,8.0,1.1,8.95,438.0,561.0,,,1.07,7.5,1.07,7.0,1.1,10.23,1.08,7.86,,,1.1,9.0,1.076,8.09,Baker B.,Machado R.,126.0,96.0,30.0,1,1.1,10.23,1.08,7.86,1,0,1,9,14,11,32,0.5,0.5,0.5,0.5,2910,30,0.0,0.0,2880,0.27193371548364187,1,0.9090909090909091,0.09775171065493646,0.8113391984359726,0.003968253968253968,0.005208333333333333,-0.001240079365079365
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Nadal R.,Bellucci T.,2.0,80,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,26.0,,,1.01,11.74,1.01,41.0,10060.0,627.0,,,1.01,17.0,1.01,15.0,1.03,57.0,1.01,22.87,,,1.01,41.0,1.01,22.148,Bellucci T.,Nadal R.,80.0,2.0,78.0,0,57.0,1.03,22.87,1.01,0,5,-5,87,88,560,121,0.5555555555555556,0.8166666666666667,0.5555555555555556,0.7,372,11,-0.26111111111111107,-0.14444444444444438,361,3.688879454113936,-5,0.017543859649122806,0.970873786407767,-0.9533299267586441,0.006944444444444445,0.4083333333333333,-0.4013888888888889
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Nishikori K.,Kukushkin M.,20.0,52,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.3,3.4,,,1.3,3.4,1.33,3.66,1600.0,833.0,,,1.3,3.4,1.33,3.0,1.4,3.66,1.32,3.3,,,1.33,3.66,1.312,3.372,Kukushkin M.,Nishikori K.,52.0,20.0,32.0,0,3.66,1.4,3.3,1.32,0,9,-9,35,48,71,60,0.2,0.35714285714285715,0.2,0.3,8,371,-0.15714285714285714,-0.09999999999999998,-363,0.9555114450274367,-9,0.27322404371584696,0.7142857142857143,-0.44106167056986734,0.0038461538461538464,0.017857142857142856,-0.01401098901098901
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Fish M.,Ramirez-Hidalgo R.,12.0,82,7.0,6.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.14,5.5,,,1.16,5.0,1.18,5.61,2535.0,622.0,,,1.17,5.0,1.13,5.5,1.18,7.0,1.14,5.4,,,1.18,5.61,1.156,5.322,Fish M.,Ramirez-Hidalgo R.,12.0,82.0,-70.0,1,1.18,7.0,1.14,5.4,2,0,2,270,195,58,108,0.6323529411764706,0.0,0.9,0.0,363,8,0.6323529411764706,0.9,355,-1.921812597476253,2,0.8474576271186441,0.14285714285714285,0.7046004842615012,0.05269607843137255,0.0,0.05269607843137255
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Cilic M.,Stebe C.M.,18.0,77,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,1.05,11.0,,,1.05,9.0,1.08,9.65,1655.0,645.0,,,1.06,8.5,1.07,7.0,1.08,11.6,1.06,8.75,,,1.08,11.0,1.062,9.03,Cilic M.,Stebe C.M.,18.0,77.0,-59.0,1,1.08,11.6,1.06,8.75,2,0,2,190,117,8,14,0.625,0.25,0.7,0.25,9,13,0.375,0.44999999999999996,-4,-1.4534336639575196,2,0.9259259259259258,0.08620689655172414,0.8397190293742016,0.034722222222222224,0.003246753246753247,0.031475468975468976
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Querrey S.,Pospisil V.,64.0,104,7.0,5.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.3,3.4,,,1.3,3.4,1.33,3.7,705.0,522.0,,,1.29,3.5,1.25,3.5,1.34,3.7,1.3,3.41,,,1.33,3.7,1.294,3.5,Pospisil V.,Querrey S.,104.0,64.0,40.0,0,3.7,1.34,3.41,1.3,1,1,0,3,10,147,119,0.0,0.6578947368421053,0.0,0.6,8,7,-0.6578947368421053,-0.6,1,0.485507815781701,0,0.27027027027027023,0.7462686567164178,-0.4759983864461476,0.0,0.010279605263157895,-0.010279605263157895
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Dimitrov G.,Anderson K.,69.0,31,7.0,5.0,7.0,6.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,1.61,2.2,,,1.7,2.1,1.75,2.2,691.0,1215.0,,,1.67,2.1,1.67,2.1,1.75,2.3,1.67,2.17,,,1.75,2.2,1.68,2.14,Anderson K.,Dimitrov G.,31.0,69.0,-38.0,0,2.3,1.75,2.17,1.67,2,6,-4,84,73,32,42,0.47619047619047616,0.5263157894736842,0.6,0.6,11,10,-0.05012531328320802,0.0,1,-0.8001193001121134,-4,0.4347826086956522,0.5714285714285714,-0.13664596273291918,0.015360983102918587,0.007627765064836003,0.007733218038082584
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Levine J.,Beck K.,106.0,94,6.0,4.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,1.57,2.25,,,1.6,2.3,1.65,2.38,521.0,568.0,,,1.62,2.2,1.67,2.1,1.7,2.38,1.64,2.22,,,1.67,2.38,1.622,2.246,Beck K.,Levine J.,94.0,106.0,-12.0,0,2.38,1.7,2.22,1.64,0,1,-1,60,107,18,41,0.43333333333333335,0.4666666666666667,0.3,0.5,357,721,-0.033333333333333326,-0.2,-364,-0.12014431184206309,-1,0.42016806722689076,0.5882352941176471,-0.16806722689075632,0.004609929078014185,0.00440251572327044,0.00020741335474374484
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Paire B.,Ebden M.,55.0,76,6.0,1.0,6.0,3.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,1.44,2.62,,,1.5,2.5,1.55,2.64,800.0,647.0,,,1.44,2.62,1.53,2.38,1.57,2.95,1.49,2.56,,,1.55,2.64,1.492,2.552,Ebden M.,Paire B.,76.0,55.0,21.0,0,2.95,1.57,2.56,1.49,0,1,-1,18,24,22,27,0.5,0.5,0.5,0.5,7,4,0.0,0.0,3,0.3234001550538599,-1,0.3389830508474576,0.6369426751592356,-0.297959624311778,0.006578947368421052,0.00909090909090909,-0.002511961722488038
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Nieminen J.,Lopez F.,44.0,17,7.0,6.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,4.0,1.22,,,3.75,1.25,4.45,1.25,932.0,1725.0,,,4.0,1.25,3.5,1.25,4.45,1.29,3.88,1.25,,,4.45,1.25,3.94,1.244,Lopez F.,Nieminen J.,17.0,44.0,-27.0,0,1.29,4.45,1.25,3.88,4,6,-2,274,265,291,255,0.603448275862069,0.4473684210526316,0.6,0.2,12,9,0.15607985480943737,0.39999999999999997,3,-0.9509762898620449,-2,0.7751937984496123,0.2247191011235955,0.5504746973260168,0.035496957403651115,0.010167464114832535,0.02532949328881858
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Goffin D.,Tomic B.,70.0,28,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,4.0,1.22,,,3.75,1.25,4.47,1.25,688.0,1255.0,,,4.33,1.22,3.75,1.22,4.5,1.3,3.94,1.24,,,4.47,1.25,4.06,1.232,Goffin D.,Tomic B.,70.0,28.0,42.0,1,4.5,1.3,3.94,1.24,1,2,-1,9,9,33,38,0.0,0.5,0.0,0.5,8,6,-0.5,-0.5,2,0.9162907318741556,-1,0.2222222222222222,0.7692307692307692,-0.547008547008547,0.0,0.017857142857142856,-0.017857142857142856
37,London,Wimbledon,2012-06-26,Grand Slam,Outdoor,Grass,1st Round,5.0,Rosol L.,Dodig I.,100.0,99,6.0,4.0,3.0,6.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,2.0,1.72,,,2.05,1.75,2.07,1.85,553.0,555.0,,,2.0,1.73,2.0,1.73,2.14,1.85,2.03,1.75,,,2.07,1.85,2.024,1.756,Dodig I.,Rosol L.,99.0,100.0,-1.0,0,1.85,2.14,1.75,2.03,1,1,0,46,47,15,32,0.6,0.6666666666666666,0.6,0.6666666666666666,8,12,-0.06666666666666665,-0.06666666666666665,-4,-0.010050335853502013,0,0.5405405405405405,0.4672897196261682,0.07325082091437224,0.006060606060606061,0.006666666666666666,-0.0006060606060606056
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Federer R.,Ramos A.,3.0,43,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.002,29.0,,,1.01,20.0,1.01,51.0,9435.0,935.0,,,1.0,21.0,1.01,21.0,1.01,59.87,1.01,25.27,,,1.01,51.0,1.0064,28.4,Federer R.,Ramos A.,3.0,43.0,-40.0,1,1.01,59.87,1.01,25.27,1,0,1,802,166,29,29,0.8813559322033898,0.0,0.7,0.0,8,7,0.8813559322033898,0.7,1,-2.662587827025453,1,0.9900990099009901,0.016702856188408218,0.9733961537125819,0.2937853107344633,0.0,0.2937853107344633
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Petzschner P.,Kavcic B.,101.0,74,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.14,5.5,,,1.18,4.5,1.17,5.85,534.0,657.0,,,1.12,5.5,1.14,5.0,1.18,6.0,1.15,5.22,,,1.18,5.85,1.15,5.27,Kavcic B.,Petzschner P.,74.0,101.0,-27.0,0,6.0,1.18,5.22,1.15,0,1,-1,19,34,78,92,0.0,0.5428571428571428,0.0,0.6,370,2,-0.5428571428571428,-0.6,368,-0.3110554236370895,-1,0.16666666666666666,0.8474576271186441,-0.6807909604519775,0.0,0.005374823196605374,-0.005374823196605374
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Gasquet R.,Kamke T.,19.0,84,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.04,13.0,,,1.05,9.0,1.04,16.0,1600.0,605.0,,,1.06,8.0,1.05,8.0,1.08,16.0,1.05,10.6,,,1.06,16.0,1.048,10.8,Gasquet R.,Kamke T.,19.0,84.0,-65.0,1,1.08,16.0,1.05,10.6,2,0,2,274,173,24,43,0.6862745098039216,0.5,0.6,0.5,6,14,0.18627450980392157,0.09999999999999998,-8,-1.486377819676873,2,0.9259259259259258,0.0625,0.8634259259259258,0.03611971104231166,0.005952380952380952,0.030167330089930708
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Djokovic N.,Ferrero J.C.,1.0,38,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,23.0,,,1.02,15.0,1.01,36.0,12280.0,1035.0,,,1.0,26.0,1.01,17.0,1.02,36.87,1.01,19.94,,,1.02,36.0,1.01,23.4,Djokovic N.,Ferrero J.C.,1.0,38.0,-37.0,1,1.02,36.87,1.01,19.94,2,1,1,410,110,440,240,0.7755102040816326,0.6521739130434783,0.9,0.6,359,734,0.12333629103815436,0.30000000000000004,-375,-3.6375861597263857,1,0.9803921568627451,0.027122321670735017,0.95326983519201,0.7755102040816326,0.017162471395881007,0.7583477326857516
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Malisse X.,Matosevic M.,75.0,72,6.0,2.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,1.28,3.5,,,1.33,3.2,1.31,3.85,651.0,673.0,,,1.36,3.0,1.36,2.88,1.36,3.85,1.33,3.26,,,1.36,3.85,1.328,3.286,Malisse X.,Matosevic M.,75.0,72.0,3.0,1,1.36,3.85,1.33,3.26,1,0,1,245,222,12,19,0.6323529411764706,0.5,0.7,0.5,3,3,0.13235294117647056,0.19999999999999996,0,0.04082199452025481,1,0.7352941176470588,0.2597402597402597,0.47555385790679905,0.008431372549019607,0.006944444444444444,0.001486928104575163
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Russell M.,Menendez-Maceiras A.,112.0,212,6.0,3.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.36,3.0,,,1.4,2.8,1.44,3.04,500.0,232.0,,,1.36,3.0,1.36,2.88,1.45,3.2,1.4,2.88,,,1.44,3.04,1.384,2.944,Menendez-Maceiras A.,Russell M.,212.0,112.0,100.0,0,3.2,1.45,2.88,1.4,0,1,-1,0,0,58,114,0.5,0.23809523809523808,0.5,0.2,30,371,0.2619047619047619,0.3,-341,0.6380874033769182,-1,0.3125,0.6896551724137931,-0.37715517241379315,0.0023584905660377358,0.002125850340136054,0.00023264022590168158
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Mayer F.,Tursunov D.,29.0,129,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.38,2.87,,,1.45,2.7,1.43,3.1,1230.0,430.0,,,1.4,2.75,1.44,2.63,1.45,3.1,1.42,2.78,,,1.45,3.1,1.42,2.81,Mayer F.,Tursunov D.,29.0,129.0,-100.0,1,1.45,3.1,1.42,2.78,1,0,1,155,154,176,160,0.6129032258064516,0.6140350877192983,0.6,0.6,11,7,-0.0011318619128466434,0.0,4,-1.4925165743751978,1,0.6896551724137931,0.3225806451612903,0.36707452725250284,0.021134593993325918,0.004759961920304638,0.01637463207302128
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Verdasco F.,Wang J.,16.0,207,7.0,6.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,1.1,7.0,,,1.1,6.5,1.13,7.24,1765.0,240.0,,,1.1,6.5,1.08,6.5,1.13,7.5,1.11,6.47,,,1.13,7.24,1.102,6.748,Verdasco F.,Wang J.,16.0,207.0,-191.0,1,1.13,7.5,1.11,6.47,1,0,1,330,224,1,1,0.5957446808510638,0.5,0.6,0.5,369,355,0.0957446808510638,0.09999999999999998,14,-2.5601300710255877,1,0.8849557522123894,0.13333333333333333,0.7516224188790561,0.03723404255319149,0.0024154589371980675,0.03481858361599342
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Gulbis E.,Berdych T.,87.0,7,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,13.0,1.04,,,9.0,1.05,20.0,1.03,596.0,4685.0,,,9.0,1.05,9.0,1.04,21.0,1.05,11.42,1.04,,,20.0,1.05,12.0,1.042,Berdych T.,Gulbis E.,7.0,87.0,-80.0,0,1.05,21.0,1.04,11.42,4,3,1,312,185,98,113,0.7222222222222222,0.2857142857142857,0.7,0.3,10,13,0.4365079365079365,0.39999999999999997,-3,-2.5199979695992702,1,0.9523809523809523,0.047619047619047616,0.9047619047619047,0.10317460317460317,0.003284072249589491,0.09989053092501368
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Monaco J.,Mayer L.,14.0,61,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.45,2.65,1.43,3.05,2115.0,738.0,,,1.44,2.75,1.4,2.75,1.5,3.05,1.43,2.77,,,1.45,3.05,1.424,2.79,Mayer L.,Monaco J.,61.0,14.0,47.0,0,3.05,1.5,2.77,1.43,1,2,-1,42,54,227,173,0.36363636363636365,0.0,0.4,0.0,5,370,0.36363636363636365,0.4,-365,1.471816534558053,-1,0.3278688524590164,0.6666666666666666,-0.3387978142076502,0.005961251862891207,0.0,0.005961251862891207
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Tipsarevic J.,Nalbandian D.,8.0,40,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.57,2.25,,,1.59,2.24,1.59,2.53,3200.0,1015.0,,,1.67,2.2,1.62,2.2,1.7,2.53,1.62,2.25,,,1.67,2.53,1.608,2.284,Nalbandian D.,Tipsarevic J.,40.0,8.0,32.0,0,2.53,1.7,2.25,1.62,2,2,0,350,175,179,164,0.7073170731707317,0.5769230769230769,0.7,0.6,8,10,0.1303939962476548,0.09999999999999998,-2,1.6094379124341005,0,0.3952569169960475,0.5882352941176471,-0.1929783771215996,0.01768292682926829,0.07211538461538461,-0.054432457786116314
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Benneteau J.,Muller G.,32.0,53,6.0,2.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.72,2.0,,,1.75,2.0,1.86,2.05,1210.0,826.0,,,1.67,2.1,1.73,2.0,1.86,2.1,1.77,2.0,,,1.86,2.1,1.746,2.03,Benneteau J.,Muller G.,32.0,53.0,-21.0,1,1.86,2.1,1.77,2.0,3,2,1,177,191,79,93,0.46808510638297873,0.39285714285714285,0.5,0.6,6,4,0.07522796352583588,-0.09999999999999998,2,-0.5045560107523954,1,0.5376344086021505,0.47619047619047616,0.06144393241167434,0.014627659574468085,0.007412398921832884,0.007215260652635201
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Simon G.,Mathieu P.H.,13.0,176,6.0,3.0,5.0,4.0,,,,,,,1.0,0.0,Retired,,,,,,,,,1.38,2.87,,,1.4,2.8,1.52,2.73,2525.0,287.0,,,1.5,2.5,1.36,2.88,1.52,2.96,1.44,2.73,,,1.52,2.88,1.432,2.756,Mathieu P.H.,Simon G.,176.0,13.0,163.0,0,2.96,1.52,2.73,1.44,3,2,1,217,207,248,163,0.47368421052631576,0.5454545454545454,0.5,0.5,7,12,-0.07177033492822965,0.0,-5,2.6055346375766146,1,0.33783783783783783,0.6578947368421053,-0.3200568990042675,0.002691387559808612,0.04195804195804195,-0.03926665439823334
37,London,Wimbledon,2012-06-25,Grand Slam,Outdoor,Grass,1st Round,5.0,Stepanek R.,Stakhovsky S.,27.0,85,6.0,1.0,1.0,0.0,,,,,,,1.0,0.0,Retired,,,,,,,,,1.25,3.75,,,1.3,3.4,1.3,3.88,1340.0,603.0,,,1.36,3.25,1.36,2.88,1.4,4.2,1.34,3.23,,,1.36,3.88,1.314,3.432,Stakhovsky S.,Stepanek R.,85.0,27.0,58.0,0,4.2,1.4,3.23,1.34,0,1,-1,77,89,304,214,0.47058823529411764,0.6078431372549019,0.5,0.6,12,10,-0.13725490196078427,-0.09999999999999998,2,1.1468143904859875,-1,0.23809523809523808,0.7142857142857143,-0.4761904761904762,0.005536332179930796,0.022512708787218588,-0.01697637660728779
